38716;2198;in;02/01/2018 6:15;8.575
38716;2198;in;02/01/2018 6:30;8.4
38716;2198;in;02/01/2018 6:45;9.975
38716;2198;in;02/01/2018 7:00;12.175
38716;2198;in;02/01/2018 7:15;14.1
38716;2198;in;02/01/2018 7:30;15.3
38716;2198;in;02/01/2018 7:45;15.55
38716;2198;in;02/01/2018 8:00;17.7
38716;2198;in;02/01/2018 8:15;21.35
38716;2198;in;02/01/2018 8:30;21.6
38716;2198;in;02/01/2018 8:45;23.1
38716;2198;in;02/01/2018 9:00;25.3
38716;2198;in;02/01/2018 9:15;27.55
38716;2198;in;02/01/2018 9:30;27.1
38716;2198;in;02/01/2018 9:45;29.2
38716;2198;in;02/01/2018 10:00;30.125
38716;2198;in;02/01/2018 10:15;30.575
38716;2198;in;02/01/2018 10:30;33.675
38716;2198;in;02/01/2018 10:45;30.325
38716;2198;in;02/01/2018 11:00;32.275
38716;2198;in;02/01/2018 11:15;32.15
38716;2198;in;02/01/2018 11:30;30.675
38716;2198;in;02/01/2018 11:45;28.125
38716;2198;in;02/01/2018 12:00;29.275
38716;2198;in;02/01/2018 12:15;29.625
38716;2198;in;02/01/2018 12:30;28.275
38716;2198;in;02/01/2018 12:45;27.025
38716;2198;in;02/01/2018 13:00;28.05
38716;2198;in;02/01/2018 13:15;27.3
38716;2198;in;02/01/2018 13:30;27.6
38716;2198;in;02/01/2018 13:45;30.05
38716;2198;in;02/01/2018 14:00;27.15
38716;2198;in;02/01/2018 14:15;26.275
38716;2198;in;02/01/2018 14:30;26.275
38716;2198;in;02/01/2018 14:45;29.225
38716;2198;in;02/01/2018 15:00;30.15
38716;2198;in;02/01/2018 15:15;29.8
38716;2198;in;02/01/2018 15:30;26.725
38716;2198;in;02/01/2018 15:45;27.7
38716;2198;in;02/01/2018 16:00;24.05
38716;2198;in;02/01/2018 16:15;21.925
38716;2198;in;02/01/2018 16:30;20.625
38716;2198;in;02/01/2018 16:45;20.35
38716;2198;in;02/01/2018 17:00;22.1
38716;2198;in;02/01/2018 17:15;21.025
38716;2198;in;02/01/2018 17:30;20.875
38716;2198;in;02/01/2018 17:45;20.2
38716;2198;in;02/01/2018 18:00;19.525
38716;2198;in;02/01/2018 18:15;20.275
38716;2198;in;02/01/2018 18:30;19.55
38716;2198;in;02/01/2018 18:45;20.6
38716;2198;in;02/01/2018 19:00;21.4
38716;2198;in;02/01/2018 19:15;21.325
38716;2198;in;02/01/2018 19:30;21.75
38716;2198;in;02/01/2018 19:45;21.825
38716;2198;in;02/01/2018 20:00;22.65
38716;2198;in;02/01/2018 20:15;24.275
38716;2198;in;02/01/2018 20:30;25.025
38716;2198;in;02/01/2018 20:45;27.65
38716;2198;in;02/01/2018 21:00;26.55
38716;2198;in;02/01/2018 21:15;28.325
38716;2198;in;02/01/2018 21:30;28.05
38716;2198;in;02/01/2018 21:45;28.025
38716;2198;in;02/01/2018 22:00;24.525
38716;2198;in;02/01/2018 22:15;23.675
38716;2198;in;02/01/2018 22:30;21.5
38716;2198;in;02/01/2018 22:45;20.15
38716;2198;in;02/01/2018 23:00;19.375
38716;2198;in;02/01/2018 23:15;15.875
38716;2198;in;02/01/2018 23:30;15.75
38716;2198;in;02/01/2018 23:45;13.675
38716;2198;in;03/01/2018 0:00;13.1
38716;2198;in;03/01/2018 0:15;12.675
38716;2198;in;03/01/2018 0:30;12.375
38716;2198;in;03/01/2018 0:45;10.625
38716;2198;in;03/01/2018 1:00;10.3
38716;2198;in;03/01/2018 1:15;10.2
38716;2198;in;03/01/2018 1:30;9.85
38716;2198;in;03/01/2018 1:45;7.075
38716;2198;in;03/01/2018 2:00;6.075
38716;2198;in;03/01/2018 2:15;9.1
38716;2198;in;03/01/2018 2:30;9.05
38716;2198;in;03/01/2018 2:45;9.2
38716;2198;in;03/01/2018 3:00;6.4
38716;2198;in;03/01/2018 3:15;7.125
38716;2198;in;03/01/2018 3:30;8.1
38716;2198;in;03/01/2018 3:45;7.425
38716;2198;in;03/01/2018 4:00;4.75
38716;2198;in;03/01/2018 4:15;4.925
38716;2198;in;03/01/2018 4:30;5.875
38716;2198;in;03/01/2018 4:45;5.275
38716;2198;in;03/01/2018 5:00;5.55
38716;2198;in;03/01/2018 5:15;8.525
38716;2198;in;03/01/2018 5:30;8.3
38716;2198;in;03/01/2018 5:45;8.525
38716;2198;in;03/01/2018 6:00;8.9
38716;2198;in;03/01/2018 6:15;7.5
38716;2198;in;03/01/2018 6:30;9.225
38716;2198;in;03/01/2018 6:45;11.075
38716;2198;in;03/01/2018 7:00;11.6
38716;2198;in;03/01/2018 7:15;14.475
38716;2198;in;03/01/2018 7:30;16.075
38716;2198;in;03/01/2018 7:45;17.65
38716;2198;in;03/01/2018 8:00;18.625
38716;2198;in;03/01/2018 8:15;21.05
38716;2198;in;03/01/2018 8:30;24.575
38716;2198;in;03/01/2018 8:45;23.75
38716;2198;in;03/01/2018 9:00;26.65
38716;2198;in;03/01/2018 9:15;27.725
38716;2198;in;03/01/2018 9:30;28.7
38716;2198;in;03/01/2018 9:45;30.75
38716;2198;in;03/01/2018 10:00;31.25
38716;2198;in;03/01/2018 10:15;32.4
38716;2198;in;03/01/2018 10:30;32.375
38716;2198;in;03/01/2018 10:45;31.05
38716;2198;in;03/01/2018 11:00;29.075
38716;2198;in;03/01/2018 11:15;30.9
38716;2198;in;03/01/2018 11:30;30.225
38716;2198;in;03/01/2018 11:45;27.25
38716;2198;in;03/01/2018 12:00;26
38716;2198;in;03/01/2018 12:15;26.2
38716;2198;in;03/01/2018 12:30;27.05
38716;2198;in;03/01/2018 12:45;25.425
38716;2198;in;03/01/2018 13:00;24.7
38716;2198;in;03/01/2018 13:15;25.175
38716;2198;in;03/01/2018 13:30;28.15
38716;2198;in;03/01/2018 13:45;26.3
38716;2198;in;03/01/2018 14:00;25.4
38716;2198;in;03/01/2018 14:15;26.725
38716;2198;in;03/01/2018 14:30;28.1
38716;2198;in;03/01/2018 14:45;27.775
38716;2198;in;03/01/2018 15:00;30.7
38716;2198;in;03/01/2018 15:15;28.425
38716;2198;in;03/01/2018 15:30;26.275
38716;2198;in;03/01/2018 15:45;25.85
38716;2198;in;03/01/2018 16:00;25.975
38716;2198;in;03/01/2018 16:15;22.175
38716;2198;in;03/01/2018 16:30;20.575
38716;2198;in;03/01/2018 16:45;21.125
