1.763091087341308594e+01
1.597913265228271484e+01
1.478038501739501953e+01
1.357841396331787109e+01
1.277745532989501953e+01
1.204691982269287109e+01
1.114967536926269531e+01
1.084752178192138672e+01
1.069226932525634766e+01
1.055007266998291016e+01
1.064057540893554688e+01
1.051847171783447266e+01
1.051676750183105469e+01
1.092685222625732422e+01
1.075020694732666016e+01
1.042081451416015625e+01
1.037996006011962891e+01
1.020274257659912109e+01
1.002435779571533203e+01
9.738957405090332031e+00
9.801231384277343750e+00
9.676842689514160156e+00
9.812567710876464844e+00
1.009225845336914062e+01
1.142225170135498047e+01
1.301160144805908203e+01
1.469588184356689453e+01
1.730970764160156250e+01
2.029397773742675781e+01
2.395707130432128906e+01
2.767766189575195312e+01
3.077881813049316406e+01
3.359309768676757812e+01
3.582116699218750000e+01
3.717812728881835938e+01
3.803849411010742188e+01
3.802097320556640625e+01
3.843434906005859375e+01
3.848781967163085938e+01
3.817659759521484375e+01
3.793605804443359375e+01
3.808392333984375000e+01
3.721207809448242188e+01
3.670816421508789062e+01
3.639426040649414062e+01
3.578493881225585938e+01
3.535712051391601562e+01
3.490993881225585938e+01
3.460039520263671875e+01
3.427911758422851562e+01
3.398789596557617188e+01
3.359302902221679688e+01
3.378754806518554688e+01
3.363304901123046875e+01
3.372974777221679688e+01
3.374194335937500000e+01
3.392494583129882812e+01
3.415925598144531250e+01
3.434387588500976562e+01
3.417116165161132812e+01
3.382878112792968750e+01
3.335434341430664062e+01
3.233402633666992188e+01
3.087916755676269531e+01
2.956926536560058594e+01
2.839142417907714844e+01
2.754212570190429688e+01
2.691662025451660156e+01
2.663817405700683594e+01
2.646799468994140625e+01
2.677295494079589844e+01
2.689321136474609375e+01
2.745569610595703125e+01
2.762549591064453125e+01
2.785595703125000000e+01
2.842862510681152344e+01
2.856256866455078125e+01
2.921450042724609375e+01
2.989898681640625000e+01
3.010160064697265625e+01
3.069978713989257812e+01
3.174308776855468750e+01
3.187444686889648438e+01
3.223156738281250000e+01
3.242172622680664062e+01
3.229220199584960938e+01
3.153456115722656250e+01
3.051479911804199219e+01
2.924292182922363281e+01
2.744133758544921875e+01
2.546588134765625000e+01
2.419362640380859375e+01
2.286223793029785156e+01
2.134216880798339844e+01
2.010941505432128906e+01
1.895787811279296875e+01
